id,metadata
2247,"{'title': 'Problem framing, not problem-solving: the skill necessary to grow as a UX professional nan'}"
2248,{'title': 'AI is a solution in search of a\xa0problem “Can you find some good use for AI or GPT3?” How do\xa0we…'}
2249,"{'title': '<strong class=""markup--strong markup--h3-strong"">Are You Accidentally Building the Second Hardest Type of\xa0Startup?</strong> Most people don’t even realize\xa0the…'}"
2250,{'title': 'Ten Short Money Lessons from Rich Dad Poor Dad (That You Never Want to\xa0Forget) The author isn’t a\xa0nice…'}
2251,"{'title': 'From Zero to $3,000 a Month: My Online Side-Hustle Success Story and Here’s How You\xa0Can nan'}"
2252,{'title': 'The £44K Reality of Running a Small YouTube\xa0Channel And how I justify my biggest ever overhead as\xa0a…'}
2253,{'title': 'Time Management for Content Creators: 5 Radical Ways to Get More Done in Less\xa0Time nan'}
2254,{'title': 'Melodrama vs. Sarcastic Humor: Navigating Emotional Messaging in Copywriting Striking the\xa0right…'}
2255,"{'title': '<strong class=""markup--strong markup--h3-strong"">4 Simple Things We Can Do to Poke Our Online Writer’s Thinking\xa0Box</strong> Because our writing gems\xa0are…'}"
2256,{'title': 'Most Writers Sound like Beggars When They Ask Readers to “Support Their\xa0Writing” Smarter ways\xa0for…'}
2257,{'title': 'How ChatGPT and AI Writing Will Spawn A New Breed of (Lazier) Copywriters In the new age\xa0of…'}
2258,"{'title': 'What Part of Your Story Should You Write First? Start\xa0Here… You have a lot to say, here’s how to say\xa0it'}"
2259,{'title': 'I Launched a Web Design Business\u200a—\u200aand Being a Writer was the\xa0KEY I’m continually amazed at how\xa0many…'}
2260,"{'title': 'Want to Self-Publish Your Novel? First, Get Clear on Your Intentions nan'}"
2261,{'title': 'SQL on Pandas\u200a—\u200aMy New Favorite for 10X\xa0Speed. Bringing the best of both worlds\xa0together'}
2262,{'title': 'Enhanced Object Detection: How To Effectively Implement YOLOv8 A practical guide to object detection…'}
2263,{'title': 'Time Series Forecasting with Facebook’s Prophet in 10\xa0Minutes Part 1: Build a working model with\xa06…'}
2264,{'title': 'Let’s Talk About Math (for Data Scientists) Our weekly selection of must-read Editors’ Picks\xa0and…'}
2265,{'title': 'Making Language Models Similar to the Human\xa0Brain nan'}
2266,{'title': 'Decision Tree Regressor in\xa0Excel A Step-by-Step Guide for Machine Learning Beginners'}
2267,{'title': 'Deploying Multiple Models with SageMaker Pipelines Applying MLOps best practices to advanced\xa0serving…'}
2268,{'title': 'Gradient Boosting: To Early Stop or Not To Early\xa0Stop How early stopping halves training time\xa0for…'}
2269,"{'title': '<strong class=""markup--strong markup--h3-strong"">What Stops You From Getting Your First Data Science\xa0Job?</strong> Walkthrough of the data science interview…'}"
2270,{'title': 'How To Parse HTML With\xa0Regex Using the'}
2271,"{'title': 'Testing readability tests: Flesch–Kincaid, ARI, and Gunning\xa0Fog The lousy powers behind Hemingway…'}"
2272,{'title': 'The algebra of VALUE for\xa0startups A mathematical look at why the next generation of startups\xa0should…'}
2273,"{'title': 'Now that Google Search is Dying, Here Are Better Alternatives Not Bing or\xa0ChatGPT'}"
2274,"{'title': '<strong class=""markup--strong markup--h3-strong"">How I Convinced Myself to Stop Worrying About ChatGPT and Embrace Our New A.I. Overlords</strong> nan'}"
2275,{'title': 'How Content Creators Can Also Start Online Course\xa0Empires Let a real-life online course\xa0creator…'}
2276,{'title': 'How to Set Rates as a Freelancer and Ensure You’re Getting Paid What You’re\xa0Worth nan'}
2277,{'title': 'Unlock Your Wealth Potential With Empowered Learning How leveled-up learning can help you build\xa0a…'}
2278,{'title': '7 Online Business Models That Give Everyday Creators Like You the License to Print\xa0Money nan'}
2279,"{'title': '<strong class=""markup--strong markup--h3-strong"">Thriller Suspense vs Horror\xa0Suspense</strong> Getting to grips with genre variations for keeping readers on\xa0the…'}"
2280,"{'title': 'The Crucial, Overlooked Element in Your Paperback Book\xa0Design How to Design a Book-Selling Back\xa0Cover!'}"
2281,{'title': 'What My Latest Trip Taught Me About Being a\xa0Writer Travel Makes Us Better\xa0Writers.'}
2282,{'title': 'Create Your Own Stable Diffusion UI on AWS in\xa0Minutes Deploy a text-to-image web app with just\xa0one…'}
2283,"{'title': 'Polars: Pandas DataFrame but Much\xa0Faster Perform multithreaded, optimized pandas operations'}"
2284,"{'title': 'Parquet Best Practices: Discover your Data without loading\xa0it Metadata, Statistics on Row Groups, Partitions discovery, and Repartitioning'}"
2285,{'title': 'What I Look For in Every Data Analyst Candidate From the Perspective of a Hiring\xa0Manager'}
2286,"{'title': 'Moto, Pytest, and AWS Databases: A Quality and Data Engineering Crossroads The hows and whys of\xa0Moto…'}"
2287,{'title': 'How To Analyse Your Time Series Model Using Residuals Learn how you can use the residuals of\xa0a…'}
2288,{'title': 'Sentence Transformers: Meanings in\xa0Disguise How modern language…'}
2289,{'title': 'Combine dbt Models Into a Single Target\xa0Table Tutorial covering 3 patterns and their trade-offs'}
2290,{'title': 'What I learned after running AB tests for one year as a data scientist\u200a—\u200aPart\xa01/2 Set up your A/B tests like a data scientist by following these simple\xa0steps'}
2291,{'title': 'AWS Essentials for Data Science:\xa0Compute Understanding and deploying EC2 and Lambda\xa0services'}
2292,{'title': 'How to Train the LILT Model on Invoices and Run Inference A Step-by-Step Tutorial'}
2293,{'title': 'Looking through the Window— Calculating customer lifetime value with new DAX functions nan'}
2294,{'title': 'Deep Dive into Handling Apache Spark Data\xa0Skew The Ultimate Guide To Handle Data Skew In Distributed…'}
2295,"{'title': 'DataHub Hands-On Part\xa0II Data Ingestion, Data Discovery and Entity\xa0Linkage'}"
2296,{'title': 'Linear Regression\u200a—\u200aOccam’s Razor of Predictive Machine Learning\xa0Modeling Machine learning modeling using linear regression in\xa0Python'}
2297,{'title': 'SMOTE and Other Options: A Comprehensive Guide to Handling Imbalanced Data The guide on when to\xa0use…'}
2298,{'title': 'Introducing PeekingDuck for Computer\xa0Vision Open-source state-of-the-art computer vision models\xa0with…'}
2299,{'title': 'Road Network Edge Matching With Triangles Triangles have mighty properties for geospatial queries'}
2300,{'title': 'The 1958 Perceptron as a Breast Cancer classifier A practical example implemented in Mathematica'}
2301,{'title': 'Can ChatGPT write a proper usability test\xa0script? Is artificial intelligence ready to take on\xa0UX…'}
2302,{'title': 'Adopting a reflective practice: documenting learnings to inspire personal\xa0growth nan'}
2303,{'title': 'Re-opening my weekly design mentorship sessions in\xa02023 nan'}
2304,{'title': 'The four themes that defined UX Research in\xa02022 nan'}
2305,{'title': 'Here’s How to Join the Creator Economy in 2023 and Change Your\xa0Life You can always join part-time to…'}
2306,{'title': 'Leave Your Ego at the Door to Build A Great\xa0Team Leaders should foster a culture of\xa0trust.'}
2307,{'title': 'How to Make More Effective Product Decisions with a Zero-A\xa0Tree nan'}
2308,{'title': '5 Truths About Money I Learnt in One Year of Solopreneurship Defying the old\xa0rules…'}
2309,"{'title': '<strong class=""markup--strong markup--h3-strong"">3 Timeless Workplace Principles I Wished A Mentor Imparted Me at\xa025</strong> Wisdom comes with age. It tells\xa0us…'}"
2310,{'title': 'Want To Satisfy the Algorithm? Focus on Your Audience\xa0First The surprising science behind audience…'}
2311,"{'title': 'How to Cut Working Hours Without Losing Income As a Freelancer As a freelancer, you’re always told\xa0to…'}"
2312,{'title': 'Your Writing Can Go Viral Consistently When You Master a “Writer’s Voice” Readers Can’t\xa0Forget nan'}
2313,{'title': 'Good News! AI Says That AI Can’t Replace Writers\u200a—\u200aBUT it Wrote it Rather Ominously nan'}
2314,{'title': 'Four Easy Techniques to Improve Your Writing\xa0Routine Follow the circadian rhythm to write effortlessly'}
2315,"{'title': 'Welcome to 2023. Now Take a\xa0Nap. This Week In Writing, we kick off a new year with a chat about\xa0goals…'}"
2316,{'title': 'Using Fourier Transform of Vector Representations Derived from BERT Embeddings for Semantic Closeness Evaluation nan'}
2317,{'title': 'A Data-Driven Method to Reduce Employee Survey\xa0Length Reducing Survey Length While Maintaining…'}
2318,{'title': 'Defining Interpretable Features A summary of the findings and developed taxonomy developed by\xa0MIT…'}
2319,"{'title': '<strong class=""markup--strong markup--h3-strong"">BERxiT: Early Exiting for\xa0BERT</strong> <em class=""markup--em markup--h4-em"">Presenting the “early exiting” method for efficient inference in\xa0deep</em>'}"
2320,{'title': 'Learning Python for Data Science On-the-Job Part 1: Philosophy Practical advice and philosophy on\xa0how…'}
2321,{'title': 'Gradient Descent: Optimisation and Initialisation Explained A high-level introduction to optimisation…'}
2322,{'title': 'Did Star Trek predict the future of\xa0UX? nan'}
2323,{'title': 'Will ChatGPT spark the next financial bubble? What we can learn from the dot-com era and how\xa0to…'}
2324,{'title': 'Personalized experiences: When do they become behaviour change? Designers are often trying\xa0to…'}
2325,"{'title': 'Five steps for tackling design\xa0debt What is design debt, why it exists and the most effective…'}"
2326,{'title': 'Ludic audio and player performance Part 1: Comprehensive and Indicative sounds'}
2327,{'title': 'The Cheat Code to Building Wealth in Less than 5\xa0Years A simple 4-step formula you can copy in\xa0a…'}
2328,{'title': '5 Small Things I Wish I knew When I Was Making $0 on the\xa0Internet Things to watch out for when\xa0writing…'}
2329,"{'title': 'Enough Freelancing, Go Get a Real\xa0Job! Freelancing is hardcore.'}"
2330,{'title': 'How to create an online business that makes you happy (even when your job is\xa0ok) Lessons from the\xa0top…'}
2331,"{'title': '4 Perfect Ways To Polish Your Imperfect Writing Before you’re a writer, you’re a\xa0reader.'}"
2332,{'title': 'Five Practical Tools Working Writers Really Need\xa0Now Productivity rocks!'}
2333,{'title': 'My Loneliest Year Was Also My Most Successful How to leverage solitude into income in\xa02023'}
2334,{'title': '5 Strategies to Help You Beat a Blank\xa0Page it’s not that hard to beat writer’s\xa0block!'}
2335,{'title': '4 Bright-Ass Signs Your Article Is Off The\xa0Rails And what to do when you see\xa0them'}
2336,"{'title': 'We’re Writers, Not Rocket\xa0Surgeons Our mistakes aren’t\xa0fatal'}"
2337,{'title': 'MLOps-Tips and Tricks-75 Code\xa0Snippets MLOps and Data Engineering'}
2338,"{'title': 'An Introduction to a Powerful Optimization Technique: Simulated Annealing Explanation, parameters…'}"
2339,{'title': 'How to Build an On-Call Culture in a Data Engineering Team Systematically resolve data issues\xa0in…'}
2340,{'title': 'Building Pipelines In Apache Airflow - For Beginners A quick and simple demo for running DAGs\xa0on…'}
2341,{'title': 'Getting Started with NumPy and OpenCV for Computer\xa0Vision Start Your Coding for Computer vision\xa0with…'}
2342,{'title': 'GPT-4 is Here: Is It Really Changing the Game for Language\xa0AI? nan'}
2343,{'title': 'Special Feature: Our Expanding Global\xa0Village Expanding cities and a shrinking countryside'}
2344,{'title': '4 Essential Tools to Help You Select a Colour Palette for Your Data Visualisation Tools for Making\xa0it…'}
2345,{'title': 'Revolutionize Your Binary Classification Analysis with New Graphic Tools in binclass-tools Release nan'}
2346,{'title': 'Clearing the Dust: How CNNs and Transfer Learning Can Detect Dust on Solar\xa0Panels With the aid\xa0of…'}
2347,{'title': 'How To Create High-Performance Data Products? Because the right data product can boost a company’s…'}
2348,{'title': 'Hybrid Discrete-Continuous Geometric Deep\xa0Learning Scalable and equivariant spherical CNNs by\xa0DISCO…'}
2349,{'title': 'Enhanced Debugging in Python: Tracebacks Just Got a Major\xa0Upgrade How location-enriched tracebacks…'}
2350,{'title': 'Training of Robotic Manipulators on the Obstacle Avoidance task through Reinforcement Learning nan'}
2351,{'title': 'Why are women encouraged to go into\xa0UX? Men dominate the tech sector–so why is it that UX has\xa0an…'}
2352,{'title': 'AI and context: which jobs will it\xa0replace? Directions of the only product innovation still standing.'}
2353,{'title': 'How ChatGPT made me realize where bad design comes\xa0from AI is prompting us to do better\xa0design.'}
2354,{'title': 'How to master the most important skill for UX storytelling Crafting compelling analogies for\xa0UX…'}
2355,{'title': 'It’s about time CAPTCHAS become accessible While CAPTCHAS might be necessary for security purposes…'}
2356,"{'title': 'The UX of\xa0Artifact How Artifact is using AI, Machine Learning and great UX to change the way\xa0we…'}"
2357,{'title': 'How Data Visualization helps you understand your UX research\xa0results Intimidated by user research…'}
